popden,hospitals,entertainment,monuments,schools,rent,lat,lon
13289,3,0,0,1,"30,000",17.56741242460961,78.60925209261272
19674,1,0,0,0,"16,000",17.574962389516013,78.43566180432764
19674,5,0,0,1,"14,000",17.203402095345854,78.43312972638358
19674,1,0,0,0,"22,000",17.519730921423747,78.62729189158308
11500,1,0,1,1,"11,000",17.2708321793342,78.40967023784441
22067,3,1,0,1,"22,000",17.382204820927246,78.62023166724715
22067,1,0,1,0,"11,000",17.201015209660373,78.54033447629244
13289,4,1,0,1,"11,000",17.58613401565275,78.60365412686097
19674,4,1,1,1,"11,000",17.384235397979698,78.28727411828912
22067,4,0,0,1,"16,000",17.234256049615848,78.55801572849046
24642,3,0,0,0,"14,000",17.323387191230886,78.50448833637304
22067,3,0,0,1,"22,000",17.38673372139087,78.6517271988258
24642,4,1,1,0,"16,000",17.485305910970094,78.41630244198737
13289,3,0,0,1,"22,000",17.580666484666203,78.4703696652481
19674,3,0,0,1,"30,000",17.38204547979799,78.22349390738434
24642,5,0,1,0,"16,000",17.342967021418136,78.2025001624579
19674,1,0,1,1,"16,000",17.326741868354944,78.61725916271362
13289,4,1,0,0,"16,000",17.242167659581337,78.21935802109405
22067,5,1,0,0,"30,000",17.33642730374765,78.3651789103348
11500,1,3,0,1,"22,000",17.44380886521465,78.24513432568536
13289,4,0,1,1,"16,000",17.469340897760755,78.61973562141277
19674,5,1,0,0,"30,000",17.20620530928578,78.55789766248955
22067,4,0,0,0,"22,000",17.59439121165434,78.52534052678988
13289,5,0,0,1,"22,000",17.299183717755085,78.60414142318491
13289,3,0,0,0,"30,000",17.316854482805237,78.22220320986756
11500,3,0,0,1,"16,000",17.233518930450476,78.40847170742371
24642,1,1,0,0,"22,000",17.591393168403155,78.65558244067715
19674,3,0,1,0,"11,000",17.270377204712982,78.68881876753038
11500,4,0,0,1,"11,000",17.345477867002494,78.66182816641889
11500,1,3,0,1,"11,000",17.256680340307405,78.20263855170975
22067,1,0,0,1,"11,000",17.205165611761284,78.36798046538142
22067,3,3,0,1,"14,000",17.363822675559696,78.27778641789126
19674,1,0,0,1,"14,000",17.59273416561032,78.42835806026122
19674,4,0,0,0,"30,000",17.215896827609196,78.30039968252657
13289,3,0,0,0,"14,000",17.257469682593175,78.48487171122625
22067,5,3,0,1,"14,000",17.279940273766076,78.5776500097544
13289,1,0,1,0,"16,000",17.246571155060536,78.59170172150124
11500,1,1,0,1,"16,000",17.27698874034731,78.60827966699837
24642,3,0,0,1,"11,000",17.524756385409834,78.48583617653179
24642,5,0,0,0,"14,000",17.54036690050789,78.69942888053265
11500,1,1,0,0,"11,000",17.315058122647606,78.33854091785798
11500,1,3,0,0,"11,000",17.397162377017285,78.67104015500378
22067,5,0,0,0,"16,000",17.242177529228627,78.33433423260844
22067,1,1,0,0,"22,000",17.290907535577563,78.26298729896857
13289,1,0,1,0,"22,000",17.318565713864185,78.51657965027654
24642,1,1,0,0,"14,000",17.259984730601264,78.51281670849922
19674,4,0,0,1,"22,000",17.535746485101104,78.29943792340076
13289,1,3,0,1,"16,000",17.413447172853406,78.64236530691052
11500,5,0,0,1,"16,000",17.334543471274365,78.61143975537068
11500,1,0,0,0,"22,000",17.381129395014373,78.60687653356646
11500,1,3,0,0,"16,000",17.244794346189327,78.50449642813057
19674,3,3,0,1,"30,000",17.552466048355313,78.51389061302628
22067,5,3,0,0,"22,000",17.24485563942046,78.68431960689398
19674,3,0,0,1,"22,000",17.261916571843944,78.52711455322222
24642,4,0,0,0,"14,000",17.4444288815421,78.54868172411335
11500,1,0,0,1,"30,000",17.3626287891177,78.58850288478808
13289,4,0,1,1,"16,000",17.46158576504459,78.34949363053616
13289,5,0,0,1,"22,000",17.21078481434368,78.65297728716388
11500,1,0,1,0,"14,000",17.583022849498725,78.20639484002193
19674,1,0,1,1,"22,000",17.50979919619481,78.29980993285838
19674,1,0,1,1,"22,000",17.55164386180102,78.52848158251888
22067,1,3,0,0,"11,000",17.571152401062026,78.47517173731806
13289,1,0,0,0,"14,000",17.377379237165158,78.51405973088335
22067,1,1,1,1,"11,000",17.516949509864364,78.49685195935623
22067,5,0,0,1,"30,000",17.268956224599417,78.29049951596048
13289,4,1,0,0,"11,000",17.467138052767332,78.39806036174224
11500,5,1,0,1,"14,000",17.514498578439703,78.39007017619815
13289,5,3,0,0,"14,000",17.53560190325723,78.54711217720163
24642,1,3,0,0,"16,000",17.43820106626505,78.68321918079741
22067,4,0,1,1,"22,000",17.248174197447455,78.59468258174498
24642,5,3,0,0,"16,000",17.474250896855885,78.43022671954927
22067,1,0,0,1,"22,000",17.375716669157068,78.20547246374119
22067,1,3,0,0,"14,000",17.440563631893202,78.35015209557463
24642,4,0,0,0,"16,000",17.577488269630457,78.4065303763399
19674,1,1,0,1,"30,000",17.432663704797932,78.54757110767312
22067,1,1,0,1,"14,000",17.20698450667018,78.3779378451316
22067,1,0,0,1,"30,000",17.42359383926547,78.67240091437924
19674,1,0,0,1,"16,000",17.244627714429633,78.23134904125163
22067,3,0,0,0,"22,000",17.409158490330093,78.37305624460319
22067,1,3,0,1,"16,000",17.228022395240657,78.62411144240548
11500,5,0,1,0,"11,000",17.585962759530336,78.55027785726313
11500,3,3,0,0,"14,000",17.262721223159357,78.29146933552691
22067,4,0,0,0,"14,000",17.326836151346626,78.38630371243289
13289,5,0,1,0,"16,000",17.243090486811468,78.48662935289944
19674,4,1,0,0,"16,000",17.445856333938494,78.21738041799148
13289,1,0,0,0,"14,000",17.20160795895284,78.66157955796231
24642,4,0,0,0,"16,000",17.20233225532935,78.65958715298805
13289,1,0,0,1,"30,000",17.571997627398165,78.48270179383155
22067,4,1,0,1,"14,000",17.255054791344975,78.53805804831745
22067,5,3,1,0,"16,000",17.337208080950084,78.6003480247565
11500,4,1,0,1,"22,000",17.54259120219264,78.6705272803144
24642,5,0,0,1,"14,000",17.497839482959474,78.2374193524268
19674,4,0,0,0,"16,000",17.310128968014364,78.50354367905952
24642,5,0,1,0,"16,000",17.251107518840236,78.2243376724498
19674,4,3,1,1,"16,000",17.599706500756014,78.63883637617378
13289,1,0,1,0,"22,000",17.284292660830644,78.20116502419012
11500,3,0,0,1,"14,000",17.47999154383931,78.20357649986374
19674,1,0,0,1,"30,000",17.562819865709432,78.47201435022377
13289,5,0,0,1,"22,000",17.32860997388832,78.60206078006516
24642,1,0,0,1,"11,000",17.395456375320205,78.31452728822087
24642,5,1,0,0,"16,000",17.379654209908505,78.64264880001998
11500,1,0,0,1,"22,000",17.22837275465917,78.30648914889899
11500,1,3,1,1,"11,000",17.540001477773387,78.43383178466091
13289,3,1,0,1,"30,000",17.235004300443695,78.3943294314843
13289,5,1,0,1,"14,000",17.213164571323965,78.36427125066496
11500,3,1,0,1,"11,000",17.33606813249022,78.67824114715509
24642,1,0,1,0,"14,000",17.441978363725458,78.4368978280394
13289,1,0,1,0,"16,000",17.4888810374145,78.60946814906504
22067,1,1,0,1,"30,000",17.506423802667204,78.62087380031541
11500,4,3,1,1,"11,000",17.453068404947306,78.42054949171896
11500,3,0,1,0,"16,000",17.595026366174384,78.56587028917197
13289,3,3,0,1,"16,000",17.31574711413094,78.64182091385476
11500,5,1,1,0,"14,000",17.596748286628532,78.56722420612543
13289,4,3,0,0,"16,000",17.542462183901907,78.3914785125891
19674,3,0,1,0,"14,000",17.310086730072566,78.35843456354547
24642,1,0,0,1,"22,000",17.40658757815231,78.42232930565402
19674,1,3,1,1,"11,000",17.426032323958122,78.2572563736987
13289,3,0,0,1,"22,000",17.50990159405273,78.6893747194198
22067,3,0,0,1,"16,000",17.45262536538261,78.69802507353914
22067,4,0,1,1,"30,000",17.368769130307616,78.31154636206804
13289,4,1,0,0,"14,000",17.50968977204601,78.25735234720845
22067,3,3,0,1,"14,000",17.594846933038596,78.58402793101615
11500,1,3,0,1,"11,000",17.58482051448729,78.39401055977763
11500,1,0,0,0,"16,000",17.324284785128338,78.55470803336294
13289,4,3,0,1,"11,000",17.57459663517875,78.23019345553652
24642,1,0,1,0,"16,000",17.41955055926742,78.42292132636216
24642,3,0,0,0,"16,000",17.477514076001455,78.54210744040938
13289,1,0,1,1,"11,000",17.41265265297864,78.53192100952054
13289,1,0,0,1,"30,000",17.564149088176833,78.66846974026814
22067,4,1,0,0,"22,000",17.28325712784858,78.53041595673457
19674,1,0,0,1,"22,000",17.21890228141287,78.62709402453288
19674,5,1,0,0,"11,000",17.26456558596212,78.5333950857054
13289,1,3,0,1,"16,000",17.299661007579964,78.67055428278871
22067,1,0,0,0,"16,000",17.53731562437943,78.37032473270528
19674,1,0,0,0,"11,000",17.257169573194687,78.63500582554852
13289,4,0,1,1,"11,000",17.451777749389976,78.58121614126577
11500,1,0,0,0,"14,000",17.599328685972154,78.29856203948958
24642,3,0,0,1,"22,000",17.31428911088653,78.6073375172249
11500,4,0,1,1,"30,000",17.45779498838097,78.45757406180569
24642,1,0,0,1,"14,000",17.339502124569577,78.31826788221755
22067,4,3,0,1,"16,000",17.22078301963919,78.58622987133371
19674,5,0,0,1,"14,000",17.28325082657764,78.61292122764549
13289,5,0,0,1,"30,000",17.525004388709146,78.36454965172871
13289,3,1,0,0,"30,000",17.277505329697416,78.24189186092553
24642,5,0,0,1,"11,000",17.467845462180318,78.68759066726138
11500,3,0,0,0,"14,000",17.50215313293062,78.5637316548325
19674,1,1,0,1,"30,000",17.464406987523407,78.35909321184367
11500,3,3,1,1,"30,000",17.508058220424005,78.36958217588918
11500,4,0,0,1,"22,000",17.213914241191134,78.44124401945251
11500,1,0,1,0,"11,000",17.465371781945986,78.618721429134
13289,3,0,1,1,"22,000",17.310506199763157,78.4925412411607
11500,3,0,0,0,"11,000",17.52384320570505,78.37034202382985
22067,1,0,1,1,"22,000",17.49922344654743,78.54086712415449
24642,1,0,0,0,"16,000",17.593179842342078,78.40694384744258
24642,5,1,0,0,"22,000",17.31032018968898,78.41855216366086
22067,1,0,0,0,"11,000",17.5027476029762,78.61139179959191
22067,3,0,0,1,"14,000",17.54025370178426,78.26957369080044
24642,5,3,1,0,"16,000",17.56389506517574,78.2028402648537
13289,4,1,0,1,"30,000",17.393692597338983,78.41318043259145
22067,1,1,1,0,"14,000",17.468652833880146,78.29574959793179
22067,5,0,0,0,"14,000",17.214784594895924,78.26804490006779
19674,1,0,0,1,"22,000",17.4219846916928,78.31913070000154
24642,1,0,0,1,"22,000",17.296721560574156,78.21109206464864
11500,3,0,0,0,"30,000",17.45955601615938,78.39247197807533
24642,3,3,0,1,"22,000",17.366248527906475,78.54409174585071
24642,5,0,0,0,"30,000",17.420335234151654,78.62078683221424
19674,4,0,1,0,"22,000",17.54206413158112,78.27289818111285
24642,4,3,0,0,"22,000",17.511562216375165,78.2863358410011
13289,3,0,0,1,"14,000",17.495377143405882,78.64510480284457
13289,1,3,0,0,"14,000",17.404860934833977,78.63554717929281
13289,1,0,0,1,"30,000",17.23519962594869,78.54679567060886
24642,5,3,0,1,"14,000",17.466327959574212,78.48830021634551
11500,3,0,0,0,"11,000",17.325590378549126,78.63183911109368
11500,1,0,0,1,"22,000",17.4498139049155,78.66024343556352
13289,4,1,0,1,"14,000",17.473552749612324,78.56882479577156
24642,1,0,0,0,"22,000",17.52941007088008,78.62375161172085
24642,5,3,0,0,"16,000",17.443884246112354,78.47244161450102
13289,1,0,1,1,"16,000",17.368158677759894,78.2997058041735
24642,4,0,0,1,"14,000",17.35722155696312,78.43299803055189
24642,1,3,0,1,"16,000",17.411540674140102,78.33410809954982
13289,5,0,0,1,"16,000",17.282843543771975,78.4849712521995
11500,1,1,0,1,"11,000",17.230422652551407,78.69634319838696
22067,1,0,0,0,"14,000",17.400358231818302,78.597148870273
24642,4,3,0,0,"16,000",17.212503489761016,78.23039452298852
24642,4,0,0,1,"30,000",17.40356677344819,78.25498731127809
22067,4,0,0,1,"11,000",17.53201030390702,78.50476690913344
13289,5,3,0,0,"14,000",17.495199329369342,78.6862975527379
19674,1,1,1,0,"22,000",17.25426837934929,78.38712891934051
13289,5,0,1,1,"11,000",17.563960082748363,78.48109015269759
22067,1,0,0,1,"11,000",17.552790039760318,78.25659637819916
19674,3,0,0,1,"22,000",17.36835122553043,78.39908619906757
13289,4,1,0,1,"22,000",17.512742681412945,78.53436267350952
13289,1,1,1,1,"16,000",17.36787913193124,78.50903953615537
19674,3,0,1,1,"22,000",17.51037355226672,78.23557203173272
13289,3,3,0,0,"22,000",17.47246616877719,78.35815915278084
24642,5,3,1,0,"22,000",17.26810645581227,78.44779313212055
13289,4,1,0,1,"16,000",17.55646925970019,78.20973235868074
24642,1,1,0,1,"14,000",17.518678295188625,78.28382109842978
13289,1,1,0,0,"30,000",17.36908831422442,78.5807795788264
19674,3,0,0,1,"30,000",17.581355034878925,78.25344874678918
13289,1,1,0,1,"11,000",17.377458302862763,78.40017145499911
11500,3,1,0,1,"22,000",17.27579200104221,78.56909441392548
11500,4,0,0,0,"30,000",17.27470651220989,78.32401546499177
19674,5,0,0,1,"16,000",17.52194052414712,78.20641911958067
19674,4,0,1,1,"16,000",17.493451340208654,78.64814864116674
19674,5,0,0,0,"30,000",17.30074924811407,78.68559361135021
11500,1,0,0,0,"11,000",17.44858153629991,78.38632253050484
13289,5,3,0,1,"22,000",17.309077574008946,78.4272873067907
13289,1,1,0,0,"14,000",17.267449065316633,78.67254483079347
11500,5,1,0,0,"14,000",17.552427792772587,78.48004598570073
13289,1,0,0,1,"16,000",17.446597638846782,78.38501702307504
13289,1,1,0,1,"16,000",17.53740652003905,78.37808453829837
24642,1,0,0,1,"22,000",17.489017303237798,78.50741530004025
19674,1,0,0,1,"14,000",17.507144695822838,78.51537145118257
11500,1,0,0,0,"30,000",17.55932639267236,78.55351802266637
19674,4,0,0,1,"30,000",17.553597105828324,78.4297682907007
13289,3,0,0,1,"22,000",17.588171833848747,78.6313025626931
24642,1,3,0,0,"16,000",17.516131936492915,78.30686015595796
19674,5,3,0,0,"30,000",17.487741352612606,78.45233289461049
13289,4,1,0,1,"16,000",17.31959642591462,78.25545594627367
22067,4,3,0,1,"22,000",17.473874904352463,78.23278641913328
13289,1,0,1,1,"22,000",17.392748613605388,78.57278553702064
22067,1,3,1,1,"14,000",17.317643727968413,78.47942117386876
11500,5,3,0,0,"14,000",17.319122108208802,78.4925065593412
19674,1,1,0,1,"11,000",17.28669746040862,78.34508248820907
24642,4,3,0,1,"30,000",17.544228877124464,78.380152871648
13289,5,0,0,0,"30,000",17.382803923811785,78.24848239824243
11500,1,3,0,0,"22,000",17.33260548558045,78.6843399655791
24642,1,0,0,0,"22,000",17.280711806933052,78.69343195734749
22067,4,0,0,0,"11,000",17.56338086596104,78.61091171989992
22067,1,0,1,0,"30,000",17.425007500716124,78.36694831093926
24642,1,3,0,0,"22,000",17.403938571487274,78.25648882570158
22067,1,3,1,0,"11,000",17.542209394517325,78.37367866262525
22067,1,1,1,0,"14,000",17.339582455369808,78.25420913294776
19674,1,1,0,0,"11,000",17.4847995247849,78.55103435561364
13289,4,0,0,0,"16,000",17.390085203852788,78.233248331533
22067,3,0,0,1,"14,000",17.488363735122178,78.26527907351061
24642,4,0,0,1,"14,000",17.392832247786437,78.52715569512098
24642,1,3,0,1,"16,000",17.22180060317291,78.5213050990511
22067,4,0,0,0,"11,000",17.376736484589436,78.69740768206034
11500,1,3,0,1,"30,000",17.215954311732883,78.45056075812
11500,1,3,0,1,"16,000",17.452533569953086,78.68554350883501
13289,3,1,0,0,"16,000",17.538247848727384,78.63984369595133
19674,3,3,0,1,"22,000",17.375705929377276,78.24308486348593
24642,1,0,0,1,"30,000",17.432066681595288,78.57078983901823
24642,1,3,0,1,"30,000",17.281523462995114,78.55889907096731
13289,4,0,0,0,"16,000",17.590663356573415,78.43942695971387
11500,5,0,0,1,"22,000",17.51445514001371,78.57000376051924
22067,1,1,1,0,"11,000",17.40980305993988,78.63903474841769
13289,4,0,1,0,"30,000",17.262519762081116,78.69540133448042
19674,3,1,0,1,"30,000",17.207897184906102,78.21152530571085
13289,1,3,0,1,"22,000",17.254124249388568,78.48619644145658
13289,4,1,1,1,"30,000",17.379243434385728,78.58706282731923
22067,5,0,1,1,"11,000",17.580053307277566,78.56858499638767
24642,1,3,0,0,"16,000",17.562084136810586,78.35912276445131
19674,5,0,0,1,"14,000",17.4101015233227,78.64539994007025
24642,3,0,0,0,"11,000",17.5960909213439,78.37281756745664
24642,3,1,0,1,"30,000",17.54641072989456,78.42178405633062
24642,1,0,0,0,"11,000",17.521287540071725,78.58504255302762
19674,1,0,0,0,"14,000",17.393056849714117,78.38003644252431
19674,4,0,0,1,"16,000",17.527329472772017,78.46867460154665
24642,4,0,0,0,"30,000",17.405113959347613,78.66049166345944
24642,4,0,1,0,"16,000",17.225338693285128,78.58333303553455
19674,4,3,0,1,"16,000",17.290231594682417,78.43960141640014
13289,4,3,0,1,"22,000",17.55523873713626,78.53771968664122
13289,3,0,0,0,"22,000",17.389525809229276,78.645903993291
19674,4,1,0,1,"16,000",17.444027236216666,78.32081611716657
11500,4,0,0,1,"16,000",17.449041137893733,78.43333498339257
24642,5,3,0,1,"11,000",17.323798505027927,78.57265161005338
19674,3,1,0,1,"16,000",17.380187300151643,78.22040714237691
11500,1,1,0,1,"30,000",17.282487287950328,78.24700059646365
11500,5,3,0,0,"11,000",17.479588576556882,78.44655830759692
19674,4,0,0,1,"14,000",17.521238855870894,78.23937399811565
24642,3,1,0,1,"16,000",17.203838332662425,78.28235152030395
13289,1,1,0,0,"11,000",17.47813981569461,78.48181174545999
11500,1,0,0,0,"14,000",17.585072567614798,78.30678989426973
11500,5,0,0,1,"22,000",17.58944467809103,78.51769634430569
22067,4,3,0,1,"22,000",17.310157097153162,78.28972737519081
13289,1,3,0,1,"16,000",17.320082725408223,78.63454489417839
22067,1,0,1,0,"14,000",17.51769254655145,78.25075431756349
22067,1,3,0,1,"16,000",17.5096500375582,78.4163426188841
11500,3,3,1,1,"11,000",17.520019277105092,78.50579293829614
24642,1,0,1,0,"30,000",17.43467920562648,78.27083131012652
13289,5,0,1,1,"11,000",17.460929576593493,78.41510341327165
22067,1,0,1,0,"11,000",17.399190660296856,78.41389049912885
11500,1,1,0,0,"30,000",17.286067561489986,78.64276056263336
24642,3,0,0,0,"22,000",17.398906366088696,78.4460842445014
24642,1,0,0,1,"16,000",17.459033166008833,78.20985020089805
24642,1,0,0,1,"14,000",17.4066785137316,78.2955940136953
11500,1,0,0,0,"22,000",17.58875844917163,78.35831486212876
19674,3,0,0,1,"22,000",17.2558765829154,78.64275427882295
19674,3,0,1,1,"30,000",17.339077033740246,78.44729777310559
24642,1,1,0,1,"30,000",17.377300308296302,78.38848451621682
22067,5,0,0,0,"16,000",17.37237529168629,78.42510693338208
22067,3,3,1,1,"16,000",17.577115489146916,78.40774409159205
19674,1,3,0,1,"22,000",17.41580682607539,78.43741806451014
19674,1,0,0,1,"11,000",17.237584475048056,78.5377925456354
13289,1,0,0,0,"14,000",17.20200844556954,78.43885435048959
24642,1,0,1,1,"16,000",17.444802944825234,78.37338426459266
19674,1,0,0,0,"16,000",17.314681928071757,78.6026253012972
11500,3,3,0,1,"22,000",17.566081195061045,78.4385315631441
11500,1,0,1,0,"22,000",17.21255166205592,78.43014625713805
11500,5,0,0,1,"22,000",17.279942058519406,78.5146656958411
22067,3,3,0,1,"22,000",17.39978961950962,78.55291225945953
13289,1,0,0,0,"14,000",17.53331468703395,78.21675510112307
22067,3,0,0,1,"16,000",17.57000905973354,78.21573157177599
11500,3,3,0,1,"11,000",17.534752743737506,78.24665952098152
13289,4,1,0,0,"16,000",17.50660489026889,78.40814525461231
19674,4,1,0,0,"11,000",17.379625249764725,78.6332103681757
19674,5,0,1,0,"11,000",17.353526822859482,78.40946575340591
13289,4,3,1,1,"11,000",17.402064099334513,78.22344363795891
22067,1,1,1,1,"14,000",17.20584882307685,78.4984691112191
22067,3,0,0,1,"16,000",17.427788122360536,78.29800540120418
11500,4,3,0,0,"30,000",17.544662745960036,78.33715622824626
11500,5,0,0,1,"11,000",17.467680333742237,78.27507102671679
22067,1,0,1,1,"14,000",17.37811323580459,78.52153843367148
19674,1,1,0,1,"16,000",17.555840192863798,78.48024241132366
19674,1,0,1,0,"16,000",17.36555585804066,78.37575985549287
11500,4,0,1,0,"11,000",17.440715119389314,78.43793548837363
24642,1,1,1,0,"11,000",17.316086707232333,78.65676897727246
11500,3,0,1,1,"16,000",17.539777591343398,78.66782260328016
